Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,172.4739,173.0571,3,1,0.577,,15,6,156,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,173.0573,173.5237,2,1,0.4569,,15,7,157,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,173.524,173.9069,4,1,0.3728,,15,8,158,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,173.9073,174.357,1,1,0.448,,15,9,159,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,174.3572,174.7237,2,1,0.3608,,16,0,160,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,174.724,175.0237,3,1,0.2908,,16,1,161,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,175.024,175.4072,2,1,0.3707,,16,2,162,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,175.4075,175.8903,3,1,0.4733,,16,3,163,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,175.8906,176.307,1,1,0.4132,,16,4,164,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,176.3072,176.6071,1,1,0.2937,,16,5,165,5,1,6,I,,1,,,,,,,
