Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,112.4717,113.073,3,1,0.5997,,4,6,46,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,113.0742,113.6157,2,1,0.5404,,4,7,47,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,113.6163,114.1888,4,1,0.5709,,4,8,48,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,114.1897,114.7074,1,1,0.5159,,4,9,49,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,114.7084,115.2215,2,1,0.5117,,5,0,50,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,115.2228,115.8129,3,1,0.5887,,5,1,51,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,115.8142,116.3555,2,1,0.5393,,5,2,52,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,116.3565,116.856,3,1,0.4978,,5,3,53,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,116.8571,117.3968,1,1,0.5389,,5,4,54,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,117.3972,117.9446,1,1,0.5463,,5,5,55,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,117.9452,118.5062,3,1,0.5593,,5,6,56,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,118.5079,119.0122,2,1,0.5031,,5,7,57,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,119.0128,119.5587,4,1,0.5441,,5,8,58,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,119.5597,120.1012,1,1,0.5396,,5,9,59,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,120.1025,120.7197,2,1,0.6155,,6,0,60,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,120.7208,121.3567,3,1,0.6351,,6,1,61,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,121.3571,122.0108,2,1,0.6518,,6,2,62,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,122.0124,122.5082,3,1,0.4948,,6,3,63,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,122.5087,123.1142,1,1,0.6043,,6,4,64,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,123.1147,123.6574,1,1,0.5414,,6,5,65,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,123.6582,124.2023,3,1,0.5425,,6,6,66,6,1,7,R,,3,,,,,,,
